3, 6, (0, 0, 0, 0, 0, 0), (0, 0, 4); 0 // 1
3, 6, (0, 0, 0, 0, 0, 0), (1, 1, 3); 0 // 1
3, 6, (0, 0, 0, 0, 0, 0), (3, 0, 3); 0 // 1
3, 6, (0, 0, 0, 0, 0, 0), (0, 3, 2); 0 // 1
3, 6, (0, 0, 0, 0, 0, 0), (2, 2, 2); 0 // 1
3, 6, (0, 0, 0, 0, 0, 0), (4, 1, 2); 0 // 1
3, 6, (0, 0, 0, 0, 0, 0), (6, 0, 2); 0 // 1
3, 6, (0, 0, 0, 0, 0, 0), (1, 4, 1); 0 // 1
3, 6, (0, 0, 0, 0, 0, 0), (3, 3, 1); 0 // 1
3, 6, (0, 0, 0, 0, 0, 0), (5, 2, 1); 0 // 1
3, 6, (0, 0, 0, 0, 0, 0), (7, 1, 1); 0 // 1
3, 6, (0, 0, 0, 0, 0, 0), (9, 0, 1); 0 // 1
3, 6, (0, 0, 0, 0, 0, 0), (0, 6, 0); 0 // 1
3, 6, (0, 0, 0, 0, 0, 0), (2, 5, 0); 0 // 1
3, 6, (0, 0, 0, 0, 0, 0), (4, 4, 0); 0 // 1
3, 6, (0, 0, 0, 0, 0, 0), (6, 3, 0); 0 // 1
3, 6, (0, 0, 0, 0, 0, 0), (8, 2, 0); 0 // 1
3, 6, (0, 0, 0, 0, 0, 0), (10, 1, 0); 0 // 1
3, 6, (0, 0, 0, 0, 0, 0), (12, 0, 0); 0 // 1
3, 6, (1, 0, 0, 0, 0, 0), (0, 1, 3); 0 // 1
3, 6, (1, 0, 0, 0, 0, 0), (2, 0, 3); 0 // 1
3, 6, (1, 0, 0, 0, 0, 0), (1, 2, 2); 0 // 1
3, 6, (1, 0, 0, 0, 0, 0), (3, 1, 2); 0 // 1
3, 6, (1, 0, 0, 0, 0, 0), (5, 0, 2); 0 // 1
3, 6, (1, 0, 0, 0, 0, 0), (0, 4, 1); 0 // 1
3, 6, (1, 0, 0, 0, 0, 0), (2, 3, 1); 0 // 1
3, 6, (1, 0, 0, 0, 0, 0), (4, 2, 1); 0 // 1
3, 6, (1, 0, 0, 0, 0, 0), (6, 1, 1); 0 // 1
3, 6, (1, 0, 0, 0, 0, 0), (8, 0, 1); 0 // 1
