3, 3, (0, 0, 0), (0, 0, 3); 0 // 1
3, 3, (0, 0, 0), (1, 1, 2); 0 // 1
3, 3, (0, 0, 0), (3, 0, 2); 0 // 1
3, 3, (0, 0, 0), (0, 3, 1); 0 // 1
3, 3, (0, 0, 0), (2, 2, 1); 0 // 1
3, 3, (0, 0, 0), (4, 1, 1); 0 // 1
3, 3, (0, 0, 0), (6, 0, 1); 0 // 1
3, 3, (0, 0, 0), (1, 4, 0); 0 // 1
3, 3, (0, 0, 0), (3, 3, 0); 0 // 1
3, 3, (0, 0, 0), (5, 2, 0); 0 // 1
3, 3, (0, 0, 0), (7, 1, 0); 0 // 1
3, 3, (0, 0, 0), (9, 0, 0); 0 // 1
3, 3, (1, 0, 0), (0, 1, 2); 0 // 1
3, 3, (1, 0, 0), (2, 0, 2); 0 // 1
3, 3, (1, 0, 0), (1, 2, 1); 0 // 1
3, 3, (1, 0, 0), (3, 1, 1); 0 // 1
3, 3, (1, 0, 0), (5, 0, 1); 0 // 1
3, 3, (1, 0, 0), (0, 4, 0); 0 // 1
3, 3, (1, 0, 0), (2, 3, 0); 0 // 1
3, 3, (1, 0, 0), (4, 2, 0); 0 // 1
3, 3, (1, 0, 0), (6, 1, 0); 0 // 1
3, 3, (1, 0, 0), (8, 0, 0); 0 // 1
3, 3, (2, 0, 0), (1, 0, 2); 0 // 1
3, 3, (2, 0, 0), (0, 2, 1); 0 // 1
3, 3, (2, 0, 0), (2, 1, 1); 0 // 1
3, 3, (2, 0, 0), (4, 0, 1); 0 // 1
3, 3, (2, 0, 0), (1, 3, 0); 0 // 1
3, 3, (2, 0, 0), (3, 2, 0); 0 // 1
3, 3, (2, 0, 0), (5, 1, 0); 0 // 1
3, 3, (2, 0, 0), (7, 0, 0); 0 // 1
3, 3, (1, 1, 0), (1, 0, 2); 0 // 1
3, 3, (1, 1, 0), (0, 2, 1); 0 // 1
3, 3, (1, 1, 0), (2, 1, 1); 0 // 1
3, 3, (1, 1, 0), (4, 0, 1); 0 // 1
3, 3, (1, 1, 0), (1, 3, 0); 0 // 1
3, 3, (1, 1, 0), (3, 2, 0); 0 // 1
3, 3, (1, 1, 0), (5, 1, 0); 0 // 1
3, 3, (1, 1, 0), (7, 0, 0); 0 // 1
3, 3, (3, 0, 0), (0, 0, 2); 0 // 1
3, 3, (3, 0, 0), (1, 1, 1); 1 // 362880
3, 3, (3, 0, 0), (3, 0, 1); 1 // 181440
3, 3, (3, 0, 0), (0, 3, 0); 1 // 181440
3, 3, (3, 0, 0), (2, 2, 0); 1 // 90720
3, 3, (3, 0, 0), (4, 1, 0); 1 // 45360
3, 3, (3, 0, 0), (6, 0, 0); 1 // 22680
3, 3, (2, 1, 0), (0, 0, 2); 0 // 1
3, 3, (2, 1, 0), (1, 1, 1); 1 // 60480
3, 3, (2, 1, 0), (3, 0, 1); 1 // 30240
3, 3, (2, 1, 0), (0, 3, 0); 1 // 30240
3, 3, (2, 1, 0), (2, 2, 0); 1 // 15120
3, 3, (2, 1, 0), (4, 1, 0); 1 // 7560
3, 3, (2, 1, 0), (6, 0, 0); 1 // 3780
3, 3, (1, 1, 1), (0, 0, 2); 0 // 1
3, 3, (1, 1, 1), (1, 1, 1); 1 // 12096
3, 3, (1, 1, 1), (3, 0, 1); 1 // 6048
3, 3, (1, 1, 1), (0, 3, 0); 1 // 6048
3, 3, (1, 1, 1), (2, 2, 0); 1 // 3024
3, 3, (1, 1, 1), (4, 1, 0); 1 // 1512
3, 3, (1, 1, 1), (6, 0, 0); 1 // 756
3, 3, (4, 0, 0), (0, 1, 1); 1 // 120960
3, 3, (4, 0, 0), (2, 0, 1); 1 // 60480
3, 3, (4, 0, 0), (1, 2, 0); 1 // 30240
3, 3, (4, 0, 0), (3, 1, 0); 1 // 15120
3, 3, (4, 0, 0), (5, 0, 0); 1 // 7560
3, 3, (3, 1, 0), (0, 1, 1); 1 // 20160
3, 3, (3, 1, 0), (2, 0, 1); 1 // 10080
3, 3, (3, 1, 0), (1, 2, 0); 1 // 5040
3, 3, (3, 1, 0), (3, 1, 0); 1 // 2520
3, 3, (3, 1, 0), (5, 0, 0); 1 // 1260
3, 3, (2, 2, 0), (0, 1, 1); 1 // 12096
3, 3, (2, 2, 0), (2, 0, 1); 1 // 6048
3, 3, (2, 2, 0), (1, 2, 0); 1 // 3024
3, 3, (2, 2, 0), (3, 1, 0); 1 // 1512
3, 3, (2, 2, 0), (5, 0, 0); 1 // 756
3, 3, (2, 1, 1), (0, 1, 1); 1 // 4032
3, 3, (2, 1, 1), (2, 0, 1); 1 // 2016
3, 3, (2, 1, 1), (1, 2, 0); 1 // 1008
3, 3, (2, 1, 1), (3, 1, 0); 1 // 504
3, 3, (2, 1, 1), (5, 0, 0); 1 // 252
3, 3, (5, 0, 0), (1, 0, 1); 41 // 1451520
3, 3, (5, 0, 0), (0, 2, 0); 41 // 725760
3, 3, (5, 0, 0), (2, 1, 0); 41 // 362880
3, 3, (5, 0, 0), (4, 0, 0); 41 // 181440
3, 3, (4, 1, 0), (1, 0, 1); 41 // 241920
3, 3, (4, 1, 0), (0, 2, 0); 41 // 120960
3, 3, (4, 1, 0), (2, 1, 0); 41 // 60480
3, 3, (4, 1, 0), (4, 0, 0); 41 // 30240
3, 3, (3, 2, 0), (1, 0, 1); 19 // 53760
3, 3, (3, 2, 0), (0, 2, 0); 19 // 26880
3, 3, (3, 2, 0), (2, 1, 0); 19 // 13440
3, 3, (3, 2, 0), (4, 0, 0); 19 // 6720
3, 3, (3, 1, 1), (1, 0, 1); 41 // 48384
3, 3, (3, 1, 1), (0, 2, 0); 41 // 24192
3, 3, (3, 1, 1), (2, 1, 0); 41 // 12096
