1, 7, (0, 0, 0, 0, 0, 0, 0), (7); 0 // 1
1, 7, (1, 0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 7, (2, 0, 0, 0, 0, 0, 0), (5); 0 // 1
1, 7, (1, 1, 0, 0, 0, 0, 0), (5); 0 // 1
1, 7, (3, 0, 0, 0, 0, 0, 0), (4); 0 // 1
1, 7, (2, 1, 0, 0, 0, 0, 0), (4); 0 // 1
1, 7, (1, 1, 1, 0, 0, 0, 0), (4); 0 // 1
1, 7, (4, 0, 0, 0, 0, 0, 0), (3); 0 // 1
1, 7, (3, 1, 0, 0, 0, 0, 0), (3); 0 // 1
1, 7, (2, 2, 0, 0, 0, 0, 0), (3); 0 // 1
1, 7, (2, 1, 1, 0, 0, 0, 0), (3); 0 // 1
1, 7, (1, 1, 1, 1, 0, 0, 0), (3); 0 // 1
1, 7, (5, 0, 0, 0, 0, 0, 0), (2); 0 // 1
1, 7, (4, 1, 0, 0, 0, 0, 0), (2); 0 // 1
1, 7, (3, 2, 0, 0, 0, 0, 0), (2); 0 // 1
1, 7, (3, 1, 1, 0, 0, 0, 0), (2); 0 // 1
1, 7, (2, 2, 1, 0, 0, 0, 0), (2); 0 // 1
1, 7, (2, 1, 1, 1, 0, 0, 0), (2); 0 // 1
1, 7, (1, 1, 1, 1, 1, 0, 0), (2); 0 // 1
1, 7, (6, 0, 0, 0, 0, 0, 0), (1); 1 // 24
1, 7, (5, 1, 0, 0, 0, 0, 0), (1); 1 // 4
1, 7, (4, 2, 0, 0, 0, 0, 0), (1); 5 // 8
1, 7, (3, 3, 0, 0, 0, 0, 0), (1); 5 // 6
1, 7, (4, 1, 1, 0, 0, 0, 0), (1); 5 // 4
1, 7, (3, 2, 1, 0, 0, 0, 0), (1); 5 // 2
1, 7, (2, 2, 2, 0, 0, 0, 0), (1); 15 // 4
1, 7, (3, 1, 1, 1, 0, 0, 0), (1); 5 // 1
1, 7, (2, 2, 1, 1, 0, 0, 0), (1); 15 // 2
1, 7, (2, 1, 1, 1, 1, 0, 0), (1); 15 // 1
1, 7, (1, 1, 1, 1, 1, 1, 0), (1); 30 // 1
1, 7, (7, 0, 0, 0, 0, 0, 0), (0); 1 // 24
1, 7, (6, 1, 0, 0, 0, 0, 0), (0); 1 // 4
1, 7, (5, 2, 0, 0, 0, 0, 0), (0); 2 // 3
1, 7, (4, 3, 0, 0, 0, 0, 0), (0); 25 // 24
1, 7, (5, 1, 1, 0, 0, 0, 0), (0); 5 // 4
1, 7, (4, 2, 1, 0, 0, 0, 0), (0); 11 // 4
1, 7, (3, 3, 1, 0, 0, 0, 0), (0); 7 // 2
1, 7, (3, 2, 2, 0, 0, 0, 0), (0); 59 // 12
1, 7, (4, 1, 1, 1, 0, 0, 0), (0); 5 // 1
1, 7, (3, 2, 1, 1, 0, 0, 0), (0); 35 // 4
1, 7, (2, 2, 2, 1, 0, 0, 0), (0); 12 // 1
1, 7, (3, 1, 1, 1, 1, 0, 0), (0); 15 // 1
1, 7, (2, 2, 1, 1, 1, 0, 0), (0); 20 // 1
1, 7, (2, 1, 1, 1, 1, 1, 0), (0); 30 // 1
1, 7, (1, 1, 1, 1, 1, 1, 1), (0); 30 // 1
