1, 12, (0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (12); 0 // 1
1, 12, (1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (11); 0 // 1
1, 12, (2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (10); 0 // 1
1, 12, (1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (10); 0 // 1
1, 12, (3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (9); 0 // 1
1, 12, (2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (9); 0 // 1
1, 12, (1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0), (9); 0 // 1
1, 12, (4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (8); 0 // 1
1, 12, (3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (8); 0 // 1
1, 12, (2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (8); 0 // 1
1, 12, (2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0), (8); 0 // 1
1, 12, (1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0), (8); 0 // 1
1, 12, (5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (7); 0 // 1
1, 12, (4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (7); 0 // 1
1, 12, (3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (7); 0 // 1
1, 12, (3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0), (7); 0 // 1
1, 12, (2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0), (7); 0 // 1
1, 12, (2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0), (7); 0 // 1
1, 12, (1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0), (7); 0 // 1
1, 12, (6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 12, (5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 12, (4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 12, (3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 12, (4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 12, (3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 12, (2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 12, (3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 12, (2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 12, (2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 12, (1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 12, (7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (5); 0 // 1
1, 12, (6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (5); 0 // 1
1, 12, (5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (5); 0 // 1
1, 12, (4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (5); 0 // 1
1, 12, (5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0), (5); 0 // 1
1, 12, (4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0), (5); 0 // 1
1, 12, (3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0), (5); 0 // 1
