3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (0, 1, 4); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (2, 0, 4); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (1, 2, 3); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (3, 1, 3); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (5, 0, 3); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (0, 4, 2); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (2, 3, 2); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (4, 2, 2); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (6, 1, 2); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (8, 0, 2); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (1, 5, 1); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (3, 4, 1); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (5, 3, 1); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (7, 2, 1); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (9, 1, 1); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (11, 0, 1); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (0, 7, 0); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (2, 6, 0); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (4, 5, 0); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (6, 4, 0); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (8, 3, 0); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (10, 2, 0); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (12, 1, 0); 0 // 1
3, 8, (0, 0, 0, 0, 0, 0, 0, 0), (14, 0, 0); 0 // 1
3, 8, (1, 0, 0, 0, 0, 0, 0, 0), (1, 0, 4); 0 // 1
3, 8, (1, 0, 0, 0, 0, 0, 0, 0), (0, 2, 3); 0 // 1
3, 8, (1, 0, 0, 0, 0, 0, 0, 0), (2, 1, 3); 0 // 1
3, 8, (1, 0, 0, 0, 0, 0, 0, 0), (4, 0, 3); 0 // 1
3, 8, (1, 0, 0, 0, 0, 0, 0, 0), (1, 3, 2); 0 // 1
