1, 6, (0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 6, (1, 0, 0, 0, 0, 0), (5); 0 // 1
1, 6, (2, 0, 0, 0, 0, 0), (4); 0 // 1
1, 6, (1, 1, 0, 0, 0, 0), (4); 0 // 1
1, 6, (3, 0, 0, 0, 0, 0), (3); 0 // 1
1, 6, (2, 1, 0, 0, 0, 0), (3); 0 // 1
1, 6, (1, 1, 1, 0, 0, 0), (3); 0 // 1
1, 6, (4, 0, 0, 0, 0, 0), (2); 0 // 1
1, 6, (3, 1, 0, 0, 0, 0), (2); 0 // 1
1, 6, (2, 2, 0, 0, 0, 0), (2); 0 // 1
1, 6, (2, 1, 1, 0, 0, 0), (2); 0 // 1
1, 6, (1, 1, 1, 1, 0, 0), (2); 0 // 1
1, 6, (5, 0, 0, 0, 0, 0), (1); 1 // 24
1, 6, (4, 1, 0, 0, 0, 0), (1); 5 // 24
1, 6, (3, 2, 0, 0, 0, 0), (1); 5 // 12
1, 6, (3, 1, 1, 0, 0, 0), (1); 5 // 6
1, 6, (2, 2, 1, 0, 0, 0), (1); 5 // 4
1, 6, (2, 1, 1, 1, 0, 0), (1); 5 // 2
1, 6, (1, 1, 1, 1, 1, 0), (1); 5 // 1
1, 6, (6, 0, 0, 0, 0, 0), (0); 1 // 24
1, 6, (5, 1, 0, 0, 0, 0), (0); 5 // 24
1, 6, (4, 2, 0, 0, 0, 0), (0); 11 // 24
1, 6, (3, 3, 0, 0, 0, 0), (0); 7 // 12
1, 6, (4, 1, 1, 0, 0, 0), (0); 5 // 6
1, 6, (3, 2, 1, 0, 0, 0), (0); 35 // 24
1, 6, (2, 2, 2, 0, 0, 0), (0); 2 // 1
1, 6, (3, 1, 1, 1, 0, 0), (0); 5 // 2
1, 6, (2, 2, 1, 1, 0, 0), (0); 10 // 3
1, 6, (2, 1, 1, 1, 1, 0), (0); 5 // 1
1, 6, (1, 1, 1, 1, 1, 1), (0); 5 // 1
