1, 11, (0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (11); 0 // 1
1, 11, (1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (10); 0 // 1
1, 11, (2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (9); 0 // 1
1, 11, (1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0), (9); 0 // 1
1, 11, (3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (8); 0 // 1
1, 11, (2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0), (8); 0 // 1
1, 11, (1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0), (8); 0 // 1
1, 11, (4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (7); 0 // 1
1, 11, (3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0), (7); 0 // 1
1, 11, (2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0), (7); 0 // 1
1, 11, (2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0), (7); 0 // 1
1, 11, (1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0), (7); 0 // 1
1, 11, (5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 11, (4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 11, (3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 11, (3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 11, (2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 11, (2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 11, (1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0), (6); 0 // 1
1, 11, (6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (5); 0 // 1
1, 11, (5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0), (5); 0 // 1
1, 11, (4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0), (5); 0 // 1
1, 11, (3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0), (5); 0 // 1
1, 11, (4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0), (5); 0 // 1
1, 11, (3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0), (5); 0 // 1
1, 11, (2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0), (5); 0 // 1
1, 11, (3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0), (5); 0 // 1
1, 11, (2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0), (5); 0 // 1
1, 11, (2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0), (5); 0 // 1
1, 11, (1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0), (5); 0 // 1
1, 11, (7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (4); 0 // 1
