2, 9, (0, 0, 0, 0, 0, 0, 0, 0, 0), (0, 6); 0 // 1
2, 9, (0, 0, 0, 0, 0, 0, 0, 0, 0), (2, 5); 0 // 1
2, 9, (0, 0, 0, 0, 0, 0, 0, 0, 0), (4, 4); 0 // 1
2, 9, (0, 0, 0, 0, 0, 0, 0, 0, 0), (6, 3); 0 // 1
2, 9, (0, 0, 0, 0, 0, 0, 0, 0, 0), (8, 2); 0 // 1
2, 9, (0, 0, 0, 0, 0, 0, 0, 0, 0), (10, 1); 0 // 1
2, 9, (0, 0, 0, 0, 0, 0, 0, 0, 0), (12, 0); 0 // 1
2, 9, (1, 0, 0, 0, 0, 0, 0, 0, 0), (1, 5); 0 // 1
2, 9, (1, 0, 0, 0, 0, 0, 0, 0, 0), (3, 4); 0 // 1
2, 9, (1, 0, 0, 0, 0, 0, 0, 0, 0), (5, 3); 0 // 1
2, 9, (1, 0, 0, 0, 0, 0, 0, 0, 0), (7, 2); 0 // 1
2, 9, (1, 0, 0, 0, 0, 0, 0, 0, 0), (9, 1); 0 // 1
2, 9, (1, 0, 0, 0, 0, 0, 0, 0, 0), (11, 0); 0 // 1
2, 9, (2, 0, 0, 0, 0, 0, 0, 0, 0), (0, 5); 0 // 1
2, 9, (2, 0, 0, 0, 0, 0, 0, 0, 0), (2, 4); 0 // 1
2, 9, (2, 0, 0, 0, 0, 0, 0, 0, 0), (4, 3); 0 // 1
2, 9, (2, 0, 0, 0, 0, 0, 0, 0, 0), (6, 2); 0 // 1
2, 9, (2, 0, 0, 0, 0, 0, 0, 0, 0), (8, 1); 0 // 1
2, 9, (2, 0, 0, 0, 0, 0, 0, 0, 0), (10, 0); 0 // 1
2, 9, (1, 1, 0, 0, 0, 0, 0, 0, 0), (0, 5); 0 // 1
2, 9, (1, 1, 0, 0, 0, 0, 0, 0, 0), (2, 4); 0 // 1
2, 9, (1, 1, 0, 0, 0, 0, 0, 0, 0), (4, 3); 0 // 1
2, 9, (1, 1, 0, 0, 0, 0, 0, 0, 0), (6, 2); 0 // 1
2, 9, (1, 1, 0, 0, 0, 0, 0, 0, 0), (8, 1); 0 // 1
2, 9, (1, 1, 0, 0, 0, 0, 0, 0, 0), (10, 0); 0 // 1
2, 9, (3, 0, 0, 0, 0, 0, 0, 0, 0), (1, 4); 0 // 1
2, 9, (3, 0, 0, 0, 0, 0, 0, 0, 0), (3, 3); 0 // 1
2, 9, (3, 0, 0, 0, 0, 0, 0, 0, 0), (5, 2); 0 // 1
2, 9, (3, 0, 0, 0, 0, 0, 0, 0, 0), (7, 1); 0 // 1
2, 9, (3, 0, 0, 0, 0, 0, 0, 0, 0), (9, 0); 0 // 1
2, 9, (2, 1, 0, 0, 0, 0, 0, 0, 0), (1, 4); 0 // 1
2, 9, (2, 1, 0, 0, 0, 0, 0, 0, 0), (3, 3); 0 // 1
2, 9, (2, 1, 0, 0, 0, 0, 0, 0, 0), (5, 2); 0 // 1
2, 9, (2, 1, 0, 0, 0, 0, 0, 0, 0), (7, 1); 0 // 1
2, 9, (2, 1, 0, 0, 0, 0, 0, 0, 0), (9, 0); 0 // 1
2, 9, (1, 1, 1, 0, 0, 0, 0, 0, 0), (1, 4); 0 // 1
2, 9, (1, 1, 1, 0, 0, 0, 0, 0, 0), (3, 3); 0 // 1
2, 9, (1, 1, 1, 0, 0, 0, 0, 0, 0), (5, 2); 0 // 1
2, 9, (1, 1, 1, 0, 0, 0, 0, 0, 0), (7, 1); 0 // 1
2, 9, (1, 1, 1, 0, 0, 0, 0, 0, 0), (9, 0); 0 // 1
2, 9, (4, 0, 0, 0, 0, 0, 0, 0, 0), (0, 4); 0 // 1
2, 9, (4, 0, 0, 0, 0, 0, 0, 0, 0), (2, 3); 0 // 1
2, 9, (4, 0, 0, 0, 0, 0, 0, 0, 0), (4, 2); 0 // 1
