0, 11, (8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0), (); 1 // 1
0, 11, (7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0), (); 8 // 1
0, 11, (6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0), (); 28 // 1
0, 11, (5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0), (); 56 // 1
0, 11, (4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0), (); 70 // 1
0, 11, (6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0), (); 56 // 1
0, 11, (5, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0), (); 168 // 1
0, 11, (4, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0), (); 280 // 1
0, 11, (4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0), (); 420 // 1
0, 11, (3, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0), (); 560 // 1
0, 11, (5, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0), (); 336 // 1
0, 11, (4, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0), (); 840 // 1
0, 11, (3, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0), (); 1120 // 1
0, 11, (3, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0), (); 1680 // 1
0, 11, (2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0), (); 2520 // 1
0, 11, (4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0), (); 1680 // 1
0, 11, (3, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0), (); 3360 // 1
0, 11, (2, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0), (); 5040 // 1
0, 11, (3, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0), (); 6720 // 1
0, 11, (2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0), (); 10080 // 1
0, 11, (2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0), (); 20160 // 1
0, 11, (1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0), (); 40320 // 1
